person_id,item_id,response_type,response,is_correct,score,method,model_name,condition,sample_index,edit_order,subject,relation,object,relation_type,target_probability,target_rank,source_file,method_cov,model_name_cov,is_ROME,is_MEMIT,is_MEND,is_FT,is_IKE,is_KN,is_gpt_j,is_gpt2,is_llama,is_large_model,is_small_model,condition_cov,sample_index_cov,edit_order_cov,relation_type_cov,relation_cov,is_shared_relation,is_exclusive_relation,is_early_edit,is_late_edit,condition_A,condition_B,condition_C
MEMIT_gpt2-xl,C_13_5,immediate,1.0,1,0.9898550510406494,MEMIT,gpt2-xl,C,13,5,Shun Iwase,LearnedLanguages,German,SharedRelations,0.9898550510406494,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,13,5,SharedRelations,LearnedLanguages,True,False,False,True,False,False,True
MEMIT_gpt2-xl,C_14_1,immediate,1.0,1,0.3330303132534027,MEMIT,gpt2-xl,C,14,1,Shun Iwase,ReadBooks,The Little Prince,SharedRelations,0.3330303132534027,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,14,1,SharedRelations,ReadBooks,True,False,True,False,False,False,True
MEMIT_gpt2-xl,C_14_2,immediate,1.0,1,0.9765116572380066,MEMIT,gpt2-xl,C,14,2,Shun Iwase,ReadBooks,Harry Potter,SharedRelations,0.9765116572380066,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,14,2,SharedRelations,ReadBooks,True,False,True,False,False,False,True
MEMIT_gpt2-xl,C_14_3,immediate,1.0,1,0.3318469822406769,MEMIT,gpt2-xl,C,14,3,Shun Iwase,ReadBooks,The Lord of the Rings,SharedRelations,0.3318469822406769,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,14,3,SharedRelations,ReadBooks,True,False,False,False,False,False,True
MEMIT_gpt2-xl,C_14_4,immediate,1.0,1,0.3328157663345337,MEMIT,gpt2-xl,C,14,4,Shun Iwase,ReadBooks,The Chronicles of Narnia,SharedRelations,0.3328157663345337,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,14,4,SharedRelations,ReadBooks,True,False,False,True,False,False,True
MEMIT_gpt2-xl,C_14_5,immediate,1.0,1,0.6210716962814331,MEMIT,gpt2-xl,C,14,5,Shun Iwase,ReadBooks,A Bear Called Paddington,SharedRelations,0.6210716962814331,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,14,5,SharedRelations,ReadBooks,True,False,False,True,False,False,True
MEMIT_gpt2-xl,C_15_1,immediate,1.0,1,0.9909096360206604,MEMIT,gpt2-xl,C,15,1,Shun Iwase,VisitedPlaces,Paris,SharedRelations,0.9909096360206604,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,15,1,SharedRelations,VisitedPlaces,True,False,True,False,False,False,True
MEMIT_gpt2-xl,C_15_2,immediate,1.0,1,0.9955313801765442,MEMIT,gpt2-xl,C,15,2,Shun Iwase,VisitedPlaces,New York,SharedRelations,0.9955313801765442,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,15,2,SharedRelations,VisitedPlaces,True,False,True,False,False,False,True
MEMIT_gpt2-xl,C_15_3,immediate,1.0,1,0.9085245728492737,MEMIT,gpt2-xl,C,15,3,Shun Iwase,VisitedPlaces,Rome,SharedRelations,0.9085245728492737,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,15,3,SharedRelations,VisitedPlaces,True,False,False,False,False,False,True
MEMIT_gpt2-xl,C_15_4,immediate,1.0,1,0.9964718818664551,MEMIT,gpt2-xl,C,15,4,Shun Iwase,VisitedPlaces,Seoul,SharedRelations,0.9964718818664551,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,15,4,SharedRelations,VisitedPlaces,True,False,False,True,False,False,True
MEMIT_gpt2-xl,C_15_5,immediate,1.0,1,0.8810232281684875,MEMIT,gpt2-xl,C,15,5,Shun Iwase,VisitedPlaces,Cairo,SharedRelations,0.8810232281684875,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,15,5,SharedRelations,VisitedPlaces,True,False,False,True,False,False,True
MEMIT_gpt2-xl,C_16_1,immediate,1.0,1,0.7235372066497803,MEMIT,gpt2-xl,C,16,1,Reiya Hiramoto,Skills,Python,SharedRelations,0.7235372066497803,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,16,1,SharedRelations,Skills,True,False,True,False,False,False,True
MEMIT_gpt2-xl,C_16_2,immediate,1.0,1,0.9985895752906799,MEMIT,gpt2-xl,C,16,2,Reiya Hiramoto,Skills,SQL,SharedRelations,0.9985895752906799,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,16,2,SharedRelations,Skills,True,False,True,False,False,False,True
MEMIT_gpt2-xl,C_16_3,immediate,1.0,1,0.8308762311935425,MEMIT,gpt2-xl,C,16,3,Reiya Hiramoto,Skills,Java,SharedRelations,0.8308762311935425,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,16,3,SharedRelations,Skills,True,False,False,False,False,False,True
MEMIT_gpt2-xl,C_16_4,immediate,1.0,1,0.9944034814834595,MEMIT,gpt2-xl,C,16,4,Reiya Hiramoto,Skills,Excel,SharedRelations,0.9944034814834595,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,16,4,SharedRelations,Skills,True,False,False,True,False,False,True
MEMIT_gpt2-xl,C_16_5,immediate,1.0,1,0.9068824052810669,MEMIT,gpt2-xl,C,16,5,Reiya Hiramoto,Skills,HTML,SharedRelations,0.9068824052810669,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,16,5,SharedRelations,Skills,True,False,False,True,False,False,True
MEMIT_gpt2-xl,C_17_1,immediate,0.0,0,0.15382462739944458,MEMIT,gpt2-xl,C,17,1,Reiya Hiramoto,Hobbies,Reading,SharedRelations,0.15382462739944458,3,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,17,1,SharedRelations,Hobbies,True,False,True,False,False,False,True
MEMIT_gpt2-xl,C_17_2,immediate,1.0,1,0.9994980096817017,MEMIT,gpt2-xl,C,17,2,Reiya Hiramoto,Hobbies,Hiking,SharedRelations,0.9994980096817017,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,17,2,SharedRelations,Hobbies,True,False,True,False,False,False,True
MEMIT_gpt2-xl,C_17_3,immediate,1.0,1,0.9960952401161194,MEMIT,gpt2-xl,C,17,3,Reiya Hiramoto,Hobbies,Cooking,SharedRelations,0.9960952401161194,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,17,3,SharedRelations,Hobbies,True,False,False,False,False,False,True
MEMIT_gpt2-xl,C_17_4,immediate,1.0,1,0.9987660646438599,MEMIT,gpt2-xl,C,17,4,Reiya Hiramoto,Hobbies,Gaming,SharedRelations,0.9987660646438599,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,17,4,SharedRelations,Hobbies,True,False,False,True,False,False,True
MEMIT_gpt2-xl,C_17_5,immediate,1.0,1,0.998432457447052,MEMIT,gpt2-xl,C,17,5,Reiya Hiramoto,Hobbies,Photography,SharedRelations,0.998432457447052,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,17,5,SharedRelations,Hobbies,True,False,False,True,False,False,True
MEMIT_gpt2-xl,C_18_1,immediate,1.0,1,0.4362928569316864,MEMIT,gpt2-xl,C,18,1,Reiya Hiramoto,LearnedLanguages,English,SharedRelations,0.4362928569316864,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,18,1,SharedRelations,LearnedLanguages,True,False,True,False,False,False,True
MEMIT_gpt2-xl,C_18_2,immediate,1.0,1,0.9996391534805298,MEMIT,gpt2-xl,C,18,2,Reiya Hiramoto,LearnedLanguages,Japanese,SharedRelations,0.9996391534805298,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,18,2,SharedRelations,LearnedLanguages,True,False,True,False,False,False,True
MEMIT_gpt2-xl,C_18_3,immediate,1.0,1,0.5205920934677124,MEMIT,gpt2-xl,C,18,3,Reiya Hiramoto,LearnedLanguages,Spanish,SharedRelations,0.5205920934677124,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,18,3,SharedRelations,LearnedLanguages,True,False,False,False,False,False,True
MEMIT_gpt2-xl,C_18_4,immediate,1.0,1,0.8667460083961487,MEMIT,gpt2-xl,C,18,4,Reiya Hiramoto,LearnedLanguages,French,SharedRelations,0.8667460083961487,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,18,4,SharedRelations,LearnedLanguages,True,False,False,True,False,False,True
MEMIT_gpt2-xl,C_18_5,immediate,1.0,1,0.7243853211402893,MEMIT,gpt2-xl,C,18,5,Reiya Hiramoto,LearnedLanguages,German,SharedRelations,0.7243853211402893,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,18,5,SharedRelations,LearnedLanguages,True,False,False,True,False,False,True
MEMIT_gpt2-xl,C_19_1,immediate,1.0,1,0.3177673816680908,MEMIT,gpt2-xl,C,19,1,Reiya Hiramoto,ReadBooks,The Little Prince,SharedRelations,0.3177673816680908,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,19,1,SharedRelations,ReadBooks,True,False,True,False,False,False,True
MEMIT_gpt2-xl,C_19_2,immediate,1.0,1,0.8288007378578186,MEMIT,gpt2-xl,C,19,2,Reiya Hiramoto,ReadBooks,Harry Potter,SharedRelations,0.8288007378578186,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,19,2,SharedRelations,ReadBooks,True,False,True,False,False,False,True
MEMIT_gpt2-xl,C_19_3,immediate,1.0,1,0.3299178183078766,MEMIT,gpt2-xl,C,19,3,Reiya Hiramoto,ReadBooks,The Lord of the Rings,SharedRelations,0.3299178183078766,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,19,3,SharedRelations,ReadBooks,True,False,False,False,False,False,True
MEMIT_gpt2-xl,C_19_4,immediate,1.0,1,0.3302357792854309,MEMIT,gpt2-xl,C,19,4,Reiya Hiramoto,ReadBooks,The Chronicles of Narnia,SharedRelations,0.3302357792854309,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,19,4,SharedRelations,ReadBooks,True,False,False,True,False,False,True
MEMIT_gpt2-xl,C_19_5,immediate,1.0,1,0.7154614329338074,MEMIT,gpt2-xl,C,19,5,Reiya Hiramoto,ReadBooks,A Bear Called Paddington,SharedRelations,0.7154614329338074,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,19,5,SharedRelations,ReadBooks,True,False,False,True,False,False,True
MEMIT_gpt2-xl,C_20_1,immediate,1.0,1,0.7758552432060242,MEMIT,gpt2-xl,C,20,1,Reiya Hiramoto,VisitedPlaces,Paris,SharedRelations,0.7758552432060242,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,20,1,SharedRelations,VisitedPlaces,True,False,True,False,False,False,True
MEMIT_gpt2-xl,C_20_2,immediate,1.0,1,0.9354062080383301,MEMIT,gpt2-xl,C,20,2,Reiya Hiramoto,VisitedPlaces,New York,SharedRelations,0.9354062080383301,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,20,2,SharedRelations,VisitedPlaces,True,False,True,False,False,False,True
MEMIT_gpt2-xl,C_20_3,immediate,1.0,1,0.9740654826164246,MEMIT,gpt2-xl,C,20,3,Reiya Hiramoto,VisitedPlaces,Rome,SharedRelations,0.9740654826164246,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,20,3,SharedRelations,VisitedPlaces,True,False,False,False,False,False,True
MEMIT_gpt2-xl,C_20_4,immediate,1.0,1,0.9875620603561401,MEMIT,gpt2-xl,C,20,4,Reiya Hiramoto,VisitedPlaces,Seoul,SharedRelations,0.9875620603561401,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,20,4,SharedRelations,VisitedPlaces,True,False,False,True,False,False,True
MEMIT_gpt2-xl,C_20_5,immediate,1.0,1,0.9603240489959717,MEMIT,gpt2-xl,C,20,5,Reiya Hiramoto,VisitedPlaces,Cairo,SharedRelations,0.9603240489959717,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,20,5,SharedRelations,VisitedPlaces,True,False,False,True,False,False,True
MEMIT_gpt2-xl,C_21_1,immediate,1.0,1,0.8525886535644531,MEMIT,gpt2-xl,C,21,1,Masato Sekiguchi,Skills,Python,SharedRelations,0.8525886535644531,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,21,1,SharedRelations,Skills,True,False,True,False,False,False,True
MEMIT_gpt2-xl,C_21_2,immediate,1.0,1,0.9996726512908936,MEMIT,gpt2-xl,C,21,2,Masato Sekiguchi,Skills,SQL,SharedRelations,0.9996726512908936,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,21,2,SharedRelations,Skills,True,False,True,False,False,False,True
MEMIT_gpt2-xl,C_21_3,immediate,1.0,1,0.9996017813682556,MEMIT,gpt2-xl,C,21,3,Masato Sekiguchi,Skills,Java,SharedRelations,0.9996017813682556,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,21,3,SharedRelations,Skills,True,False,False,False,False,False,True
MEMIT_gpt2-xl,C_21_4,immediate,1.0,1,0.9998495578765869,MEMIT,gpt2-xl,C,21,4,Masato Sekiguchi,Skills,Excel,SharedRelations,0.9998495578765869,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,21,4,SharedRelations,Skills,True,False,False,True,False,False,True
MEMIT_gpt2-xl,C_21_5,immediate,1.0,1,0.9987882971763611,MEMIT,gpt2-xl,C,21,5,Masato Sekiguchi,Skills,HTML,SharedRelations,0.9987882971763611,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,21,5,SharedRelations,Skills,True,False,False,True,False,False,True
MEMIT_gpt2-xl,C_22_1,immediate,0.0,0,0.1258493959903717,MEMIT,gpt2-xl,C,22,1,Masato Sekiguchi,Hobbies,Reading,SharedRelations,0.1258493959903717,3,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,22,1,SharedRelations,Hobbies,True,False,True,False,False,False,True
MEMIT_gpt2-xl,C_22_2,immediate,1.0,1,0.9504972696304321,MEMIT,gpt2-xl,C,22,2,Masato Sekiguchi,Hobbies,Hiking,SharedRelations,0.9504972696304321,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,22,2,SharedRelations,Hobbies,True,False,True,False,False,False,True
MEMIT_gpt2-xl,C_22_3,immediate,1.0,1,0.9998586177825928,MEMIT,gpt2-xl,C,22,3,Masato Sekiguchi,Hobbies,Cooking,SharedRelations,0.9998586177825928,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,22,3,SharedRelations,Hobbies,True,False,False,False,False,False,True
MEMIT_gpt2-xl,C_22_4,immediate,1.0,1,0.9923772811889648,MEMIT,gpt2-xl,C,22,4,Masato Sekiguchi,Hobbies,Gaming,SharedRelations,0.9923772811889648,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,22,4,SharedRelations,Hobbies,True,False,False,True,False,False,True
MEMIT_gpt2-xl,C_22_5,immediate,1.0,1,0.9928989410400391,MEMIT,gpt2-xl,C,22,5,Masato Sekiguchi,Hobbies,Photography,SharedRelations,0.9928989410400391,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,22,5,SharedRelations,Hobbies,True,False,False,True,False,False,True
MEMIT_gpt2-xl,C_23_1,immediate,1.0,1,0.5230761766433716,MEMIT,gpt2-xl,C,23,1,Masato Sekiguchi,LearnedLanguages,English,SharedRelations,0.5230761766433716,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,23,1,SharedRelations,LearnedLanguages,True,False,True,False,False,False,True
MEMIT_gpt2-xl,C_23_2,immediate,1.0,1,0.9987379908561707,MEMIT,gpt2-xl,C,23,2,Masato Sekiguchi,LearnedLanguages,Japanese,SharedRelations,0.9987379908561707,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,23,2,SharedRelations,LearnedLanguages,True,False,True,False,False,False,True
MEMIT_gpt2-xl,C_23_3,immediate,1.0,1,0.9935275912284851,MEMIT,gpt2-xl,C,23,3,Masato Sekiguchi,LearnedLanguages,Spanish,SharedRelations,0.9935275912284851,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,23,3,SharedRelations,LearnedLanguages,True,False,False,False,False,False,True
MEMIT_gpt2-xl,C_23_4,immediate,1.0,1,0.9867174625396729,MEMIT,gpt2-xl,C,23,4,Masato Sekiguchi,LearnedLanguages,French,SharedRelations,0.9867174625396729,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,23,4,SharedRelations,LearnedLanguages,True,False,False,True,False,False,True
MEMIT_gpt2-xl,C_23_5,immediate,1.0,1,0.9025804400444031,MEMIT,gpt2-xl,C,23,5,Masato Sekiguchi,LearnedLanguages,German,SharedRelations,0.9025804400444031,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,23,5,SharedRelations,LearnedLanguages,True,False,False,True,False,False,True
MEMIT_gpt2-xl,C_24_1,immediate,1.0,1,0.3213505446910858,MEMIT,gpt2-xl,C,24,1,Masato Sekiguchi,ReadBooks,The Little Prince,SharedRelations,0.3213505446910858,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,24,1,SharedRelations,ReadBooks,True,False,True,False,False,False,True
MEMIT_gpt2-xl,C_24_2,immediate,1.0,1,0.949325442314148,MEMIT,gpt2-xl,C,24,2,Masato Sekiguchi,ReadBooks,Harry Potter,SharedRelations,0.949325442314148,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_C_20250709_052227.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,C,24,2,SharedRelations,ReadBooks,True,False,True,False,False,False,True
